ID-Lattes	Título	Ano	DOI	Veículo	ISSN	Volume	Fascículo	Serie	P-inicial	P-final	Palavras-chave	Autores	Quantidade-autores
2142163449017349	Sistema Informatizado de Gerenciamento do Ambiente Escolar (SIGAE) Como Instrumento À Melhoria do Conforto Ambiental	2002		Revista de Ciência & Tecnologia	01038575	10			51	61	[]	KOWALTOWSKI, D. C. C. K.; CAMARGO, Renata Faccin de; RUSCHEL, Regina C	3
2142163449017349	Aspectos de Conforto Ambiental nos espaços da literatura brasileira: uma tradução gráfica	2002		Graf & Tec (Florianópolis)	14136481	11	1.sem	2002	21	34	['Conforto Ambiental', 'Desenhos', 'Literatura']	KOWALTOWSKI, D. C. C. K.; DAMASO, Gabrielle Massagardi; PINA, Sílvia A Mikami G; BORGES FILHO, Francisco	4
2142163449017349	A house design assistance program for the self-building process of the region of Campinas, Brazil: Evaluation through a case study*1	2005	10.1016/S0197-3975(03)00065-1	HABITAT INTERNATIONAL	01973975	29	01	2005	95	111	['Autoconstrução', 'Automação', 'Avaliação Pós Ocupação APO', 'habitação']	KOWALTOWSKI, D; KOWALTOWSKI, D. C. C. K.	2
2142163449017349	CAD- O Lado Criativo: duas experiências educacionais visando mudar a forma como estudantes de arquitetura usam o CAD	2003		Pós - Revista do Programa de Pós Graduação da FAU/USP		1			66	79	[]	KOWALTOWSKI, D. C. C. K.; CELANI, Maria Gabriela C; GIACAGLIA, Marcelo e	3
2142163449017349	Reflexão sobre metodologias de projeto arquitetônico	2006		Ambiente Construído (Online)	16788621	6	2	2006	7	19	['Avaliação de Projeto Arquitetônico', 'Avaliação Pós Ocupação APO', 'metodologia de projeto', 'Processo Criativo']	KOWALTOWSKI, D. C. C. K.; PINA, Sílvia Mikami G; CELANI, Maria Gabriela C; MOREIRA, Daniel de Carvalho; SILVA, Vanessa Gomes da; LABAKI, Lucila C; PETRECHE, J R D	7
2142163449017349	Metodologia de Avaliação de Conforto ambiental com conceito de otimização multi-critério para projetos escolares	2004		AMBIENTE CONSTRUÍDO (SÃO PAULO. IMPRESSO)	14158876	4	3	2004	19	35	['Conforto Ambiental', 'Otimização', 'Avaliação de Projeto Arquitetônico', 'prédios escolares']	KOWALTOWSKI, D. C. C. K.; GRAÇA, Valéria A C da	2
2142163449017349	An evaluation method for school building design at the preliminary phase with optimisation of aspects of environmental comfort for the school system of the State São Paulo in Brazil	2007	10.1016/j.buildenv.2005.10.020	Building and Environment	03601323	42	2		984	999	['Otimização', 'metodologia de projeto', 'prédios escolares']	DAGRACA, V; KOWALTOWSKI, D; PETRECHE, J; KOWALTOWSKI, D. C. C. K.	4
2142163449017349	Tradition and Thermal Comfort: an Investigation of New Vernacular Dwellings in the region of Campinas, in the State of São, Brazil.	2007		TRADITIONAL DWELLINGS AND SETTLEMENTS REVIEW	10502092	XVIII			79	92	['Autoconstrução', 'Conforto Térmico', 'Tradição']	KOWALTOWSKI, D. C. C. K.; WATRIN, Vanessa; PINA, Sílvia A Mikami G	3
2142163449017349	Verandahs, Ventialtion and Vegetation, important thermal comfort elements in self-built houses in Brazil	2004		Il Progetto dell'Abitare	17247470	2	2004		55	60	['Autoconstrução', 'Ventilação Natural', 'Vegetação', 'Varandas']	KOWALTOWSKI, D. C. C. K.; PINA, Sílvia A Mikami G; SILVA, Vanessa Gomes da; RUSCHEL, Regina C; LABAKI, Lucila C	5
2142163449017349	Environmental Comfort in School Buildings: A Case Study of Awareness and Participation of Users	2006	10.1177/0013916505275307	ENVIRONMENT AND BEHAVIOR	00139165	38	2		155	172	['Avaliação Pós Ocupação APO', 'comportamento humano e ambiente construído', 'prédios escolares', 'psicologia ambiental']	Bernardi, N.; KOWALTOWSKI, D. C. C. K.	2
2142163449017349	Quality of life and sustainability issues as seen by the population of low-income housing in the region of Campinas, Brazil	2006	10.1016/j.habitatint.2006.04.003	Habitat International	01973975	30			1100	1114	['Qualidade de Vida', 'Conjuntos Habitacionais de Interesse Social', 'Sustentabilidade', 'Implantação']	KOWALTOWSKI, D; KOWALTOWSKI, D. C. C. K.; DASILVA, V; PINA, S; LABAKI, L; RUSCHEL, R; DECARVALHOMOREIRA, D	7
2142163449017349	Tactile maps: universal design and participation in the architectural design process	2006	10.1007/s10339-006-0046-x	Cognitive Processing	16124782	7			18	19	[]	BERNARDI, Núbia; KOWALTOWSKI, D. C. C. K.	2
2142163449017349	Discussão sobre a importância do programa de necessidades no processo de projeto em arquitetura	2009		Ambiente Construído (Online)	16788621	9		2	31	45	[]	MOREIRA, Daniel de Carvalho; KOWALTOWSKI, D. C. C. K.	2
2142163449017349	When role playing is not enough: improved universal design education	2010		Archnet-IJAR: International Journal of Architectural Research	19946961	4		2-3	376	390	['Desenho Universal', 'Educação infantil', 'Acessibilidade', 'Apoio técnico', 'Ensino de Arquitetura e Urbanismo']	BERNARDI, Núbia; KOWALTOWSKI, D. C. C. K.	2
2142163449017349	Methods that may stimulate creativity and their use in architectural design education	2010	10.1007/s10798-009-9102-z	INTERNATIONAL JOURNAL OF TECHNOLOGY AND DESIGN EDUCATION	09577572	20		4	453	476	[]	Kowaltowski, Doris C. C. K.; BIANCHI, Giovana; Paiva, Valéria Teixeira	3
2142163449017349	The concept of desired value as a stimulus for change in social housing in Brazil	2011	10.1016/j.habitatint.2010.12.002	Habitat International	01973975			3	435	446	['habitação social', 'valor percebido', 'satisfação dos usuários']	Kowaltowski, Doris C.C.K.; Granja, Ariovaldo Denis	2
2142163449017349	Pesquisa experimental para avaliar a qualidade da água e a capacidade de retenção de água pluvial em coberturas verdes em Campinas - Brasil	2011		PARC : Pesquisa em Arquitetura e Construção	19806809	1		6	1	17	['Arquitetura Bioclimática', 'coberturas verdes']	IBIAPINA, M. B.; SILVA, Vanessa Gomes da; OLIVEIRA ILHA, M. S.; KOWALTOWSKI, D. C. C. K.	4
2142163449017349	Understanding school design processes	2014	10.1504/jdr.2014.065844	J. of Design Research	17483050	12		4	280		['Arquitetura escolar', 'Processo de projeto arquitetônico', 'metodologia de projeto']	Kowaltowski, Doris C.C.K.; DELIBERADOR, Marcella Savioli	2
2142163449017349	COST REALLOCATION IN SOCIAL HOUSING PROJECTS BASED ON DESIRED VALUES OF END-USERS	2014		journal of built environment project and asset management	2044124X	4		4	352	367	['Conjuntos Habitacionais de Interesse Social', 'habitação social', 'melhorias de projeto', 'Valor desejado']	RUIZ, J. A.; GRANJA, A. D.; Kowaltowski, Doris C.C.K.	3
2142163449017349	A UNIVERSAL DESIGN CHARRETTE CONDUCTED IN AN EDUCATIONAL SETTING TO INCREASE PROFESSIONAL  SENSITIVITY	2015		Journal of Accessibility and Design for All	20137087	5		1	47	76	['Desenho Universal', 'Ensino de Projeto Arquitetônico', 'Ética no processo de projeto', 'orientabilidade', 'wayfinding', 'Acessibilidade']	Kowaltowski, Doris C.C.K.; Bernardi, N.; Claudia Martin	3
2142163449017349	PROGRAMANDO AMBIENTES DE APRENDIZAGEM	2015		PARC : Pesquisa em Arquitetura e Construção	19806809	6		2	72	84	['ambiente escolar', 'Processo de projeto arquitetônico', 'programa arquitetônico', 'psicologia ambiental']	ALVARES, S. L.; KOWALTOWSKI, D. C. C. K.	2
2142163449017349	O JOGO COMO FERRAMENTA DE APOIO AO PROGRAMA ARQUITETÔNICO DE ESCOLAS PÚBLICAS	2015		PARC : Pesquisa em Arquitetura e Construção	19806809	6		2	85	102	['ambiente escolar', 'metodologia de projeto', 'programa arquitetônico', 'Arquitetura escolar']	DELIBERADOR, Marcella Savioli; Kowaltowski, Doris C. C. K.	2
2142163449017349	The Brazilian Housing program 'Minha Casa Minha Vida' - A Systematic Literature Review -	2015	10.6107/jkha.2015.26.6.035	Journal of the Korean housing association	22343571	26		6	35	42	['Banco de Dados', 'Conjuntos Habitacionais de Interesse Social', 'habitação', 'habitação social', 'pesquisa bibliográfica']	KOWALTOWSKI, D. C. C. K.; GRANJA, A. D.; MOREIRA, Daniel de Carvalho; PINA, Sílvia A Mikami G; OLIVA, C. A.; CASTRO, M. R.	6
2142163449017349	AS PESQUISAS SOBRE O PROCESSO DE PROJETO EM ARQUITETURA: ARGUMENTOS PARA REFLEXÃO	2015		Revista Projetar	2447617X	nov			42	52	['Banco de Dados', 'Pesquisa em Arquitetura']	MOREIRA, Daniel de Carvalho; KOWALTOWSKI, D. C. C. K.	2
2142163449017349	Tools to include blind students in school building performance assessments	2016		Journal of Accessibility and Design for All	20137087	6		1	1	25	['Acessibilidade', 'ambiente escolar', 'Arquitetura escolar', 'Avaliação Pós Ocupação APO', 'Desenho Universal']	ABATE, T. P.; ONO, R.; KOWALTOWSKI, D. C. C. K.	3
2142163449017349	Dinâmicas que ensinam: a metodologia de projeto no ensino de arquitetura	2016		Gestão & Tecnologia de Projetos	19811543	11		1	55	70	['Ensino em arquitetura', 'Dinâmicas de ensino', 'Processo de Projeto']	MOREIRA, Daniel de Carvalho; KOWALTOWSKI, D. C. C. K.; BELTRAMIN, R. M. G.	3
2142163449017349	AS PESQUISAS SOBRE O PROCESSO DE PROJETO EM ARQUITETURA: ARGUMENTOS PARA REFLEXÃO, MOREIRA	2016		Revista Projetar - Projeto e PercepÃ§Ã£o do Ambiente	2448296X	1		abril	42	52	['Architectural design process', 'Pesquisa em Projeto de Arquitetura', 'Processo de projeto arquitetônico', 'Design Studies']	MOREIRA, Daniel de Carvalho; KOWALTOWSKI, D. C. C. K.	2
2142163449017349	DESIGN COMPREHENSION AS RESEARCH TOPICS	2016		PARC : Pesquisa em Arquitetura e Construção	19806809	7		2	58	60	['Pesquisa em Arquitetura', 'Pesquisa em Projeto de Arquitetura', 'Pesquisa em Edificações', 'Pesquisa em Construção Civil']	Kowaltowski, Doris C.C.K.; NEVES, L. O.	2
2142163449017349	AVALIAÇÃO DE PISOS TÁTEIS COMO ELEMENTO DE WAYFINDING EM ESCOLA DE ENSINO ESPECIAL PARA CRIANÇAS COM DEFICIÊNCIA VISUAL	2017		AMBIENTE CONSTRUÍDO (ONLINE)	16788621	17		2	53	71	['Deficiente visual', 'Acessibilidade', 'ambiente escolar', 'Arquitetura escolar', 'Desenho Universal', 'Piso Tátel']	ABATE, T. P.; Kowaltowski, Doris C.C.K.	2
2142163449017349	Importância dos agentes para a arquitetura escolar: aplicação de jogo de apoio ao processo participativo	2018	10.1590/s1678-86212018000200254	AMBIENTE CONSTRUÍDO (ONLINE)	16788621	18		2	273	288	['ambiente escolar', 'Processo de projeto arquitetônico', 'processo participativo', 'Jogos']	DELIBERADOR, Marcella Savioli; KOWALTOWSKI, D. C. C. K.	2
2142163449017349	Analysis support for the design process of school buildings	2018	10.1590/s1678-86212018000300287	AMBIENTE CONSTRUÍDO (ONLINE)	16788621	18		3	375	390	['ambiente escolar', 'análise de projeto arquitetônico', 'Avaliação de Projeto Arquitetônico', 'metodologia de projeto']	PIZARRO, Paula Roberta; KOWALTOWSKI, D. C. C. K.; DELIBERADOR, Marcella Savioli	3
2142163449017349	A briefing game for school building design	2019	10.1590/1980-6248-2017-0159	PRÓ-POSIÇÕES (UNICAMP. ONLINE)	19806248	30			1	26	['Design Games', 'School Building Design', 'Architectural program', 'ambiente escolar', 'programa de necessidades', 'Processo de projeto arquitetônico']	DELIBERADOR, Marcella Savioli; KOWALTOWSKI, D. C. C. K.	2
2142163449017349	Dinâmicas de Apoio ao Processo de Projeto Arquitetônico: a experiência com o Baralho da Escola no ambiente de ensino de projeto.	2018		GESTÃO & TECNOLOGIA DE PROJETOS	19811543	13		3	39	55	['Architectural design process', 'Jogos', 'Arquitetura escolar', 'Processo Criativo']	DELIBERADOR, Marcella Savioli; KOWALTOWSKI, D. C. C. K.; TARALLI, C. H.	3
2142163449017349	A critical analysis of research of a mass-housing programme	2018	10.1080/09613218.2018.1458551	BUILDING RESEARCH AND INFORMATION	09613218	46		4	1	18	['mass housing', 'housing research', 'PMCMV']	Kowaltowski, Doris C. C. K.; MUIANGA, Elisa Atália Daniel; Granja, Ariovaldo Denis; MOREIRA, Daniel de Carvalho; BERNARDINI, Sidney Piochi; CASTRO, MARIANA RIOS	6
2142163449017349	Action research and architectural sustainable design education: a case study in Brazil	2019	10.1007/s10798-019-09525-5	INTERNATIONAL JOURNAL OF TECHNOLOGY AND DESIGN EDUCATION	09577572				1	22	['ambiente escolar', 'Architectural design process', 'Arquitetura Bioclimática', 'Arquitetura escolar', 'metodologia de projeto', 'Action Research']	Kowaltowski, Doris C. C. K.; GOMES DA SILVA, VANESSA; DE O. NEVES, LETICIA; DELIBERADOR, MARCELLA S.; ZARA, OLÍVIA O. DE C.; COLLETO, GISELI M.; VICTORIO, EVANDRA RAMOS	7
2142163449017349	A natureza do valor desejado na habitação social	2009		Ambiente Construído (Online)	16788621	9		2	87	103	['Avaliação Pós Ocupação APO', 'Valor desejado', 'habitação social']	GRANJA, A. D.; KOWALTOWSKI, D. C. C. K.; PINA, Sílvia A Mikami G; Patrícia Stella P. Fontanini; BARROS, Lia A F; Dina Paoli; Ana Mitsuko Jocomit; Rafaela M.R. Maçans	8
2542913266521798	Entre o público e o privado: o modelo de gestão de resíduos sólidos adotado pela SLU de Belo Horizonte	2001		Texto para Discussão 40							['Gestão Pública', 'Gestão Organizacional']	BARBOSA, A. C. Q.; Silva, J. W. N.	2
2542913266521798	Cenas de um Shopping: a realidade das condições de trabalho	1993		RAUSP. Revista de Administração	00802107	1993	04		65	73	['Condições de Trabalho']	BARBOSA, A. C. Q.	1
2542913266521798	O 18º Congresso da ANDES: Perfil e Percepção dos Participantes	1999		Universidade e Sociedade (ANDES)		9	19		67	70	['Sindicato', 'Gerência']	BARBOSA, A. C. Q.; MARTINS, S. S.; Ferreira, L. C. M	3
2542913266521798	Sindicalismo e Gestão Organizacional: Três Experiências em Minas Gerais	1995		RAUSP. Revista de Administração	00802107	30	3		50	59	['Sindicato', 'Estratégia Organizacional']	BARBOSA, A. C. Q.	1
2542913266521798	Elementos para uma análise organizacional do sindicalismo brasileiro	2001		RAUSP. Revista de Administração	00802107	36	4		6	17	['Sindicato', 'Estrutura Organizacional']	BARBOSA, A. C. Q.	1
2542913266521798	A terceirização e seus impactos: um estudo em grandes organizações de Minas Gerais	2002	10.1590/S1415-65552002000100010	RAC. Revista de Administração Contemporânea (online)	14156555	6	1	1	163	185	['Estratégia Organizacional', 'Terceirização', 'Cultura Organizacional']	BARBOSA, A. C. Q.; VALENCA, M. C. A.	2
2542913266521798	Nuevas tecnologías gerenciales: La necesaria articulación entre competencias y sistemas informativos. Un análisis en grandes organizaciones	2002		Espacios (Caracas)	07981015	23	2				['Competências Organizacionais', 'Gestão Tecnológica']	BARBOSA, A. C. Q.; FERRAZ, D. M.; LOPES, D. P. T.	3
2542913266521798	Organizações que gerenciam o acesso à estrada do futuro: entre o moderno e o tradicional - Um estudo junto aos provedores de internet de Belo Horizonte, Brasil	1997		Ensaios de Administração do Cepead/UFMG		003			01	13	['Gestão Tecnológica', 'Gestão Organizacional']	BARBOSA, A. C. Q.	1
2542913266521798	Poder local, descentralização e modernização municipal: a saúde em foco - Um estudo de caso em Mians Gerais	1997		Ensaios de Administração do Cepead/UFMG		006			01	11	['Gestão Pública']	BARBOSA, A. C. Q.; CKAGNAZAROFF, I. B.; Silva, J. W. N.	3
2542913266521798	Um Mosaico da Gestão de Competências em Empresas Brasileiras	2003		RAUSP. Revista de Administração	00802107	38	4		285	297	['Competências Organizacionais', 'Gestão de Recursos Humanos', 'Gestão de Competências']	BARBOSA, A. C. Q.	1
2542913266521798	Indicações Bibliográficas - Competências nas Organizações	2003		GV Executivo. Getúlio Vargas Executivo	18068979	2	1		94	94	['Competências Organizacionais']	BARBOSA, A. C. Q.	1
2542913266521798	Errar é Humano	2003		GV Executivo. Getúlio Vargas Executivo	18068979	2	4		90	91	['Gestão Organizacional', 'Estratégia Organizacional']	BARBOSA, A. C. Q.	1
2542913266521798	Competências nas organizações	2003	10.1590/S0034-75902003000100016	RAE-Revista de Administracao de Empresas	00347590	43	1	1	129	129	['Competências Organizacionais']	BARBOSA, A. C. Q.	1
2542913266521798	A Produção Acadêmica em Recursos Humanos no Brasil: Fato ou Ficção ?	2004		RAE Eletrônica	16765648	3	2	27	1	8	['Gestão de Recursos Humanos']	BARBOSA, A. C. Q.	1
2542913266521798	Competence Management as Organizational Knowledge Transfer Process	2005		7Th International Research Conference on Quality, Innovation and Knowledge Management	73262778						['Competence Management', 'Knowledge']	BARBOSA, A. C. Q.; GUZMAN, G.; SCIANNI, M. A.; Rodrigues, M. A.	4
2542913266521798	Empresas e empresários, história e administração	2005	10.1590/S0034-75902005000500011	RAE-Revista de Administracao de Empresas	00347590	45		spe	127	128	['Administração']	BARBOSA, A. C. Q.	1
2542913266521798	Alternativas Metodológicas para a Identificação de Competências	2006		Boletim Técnico do SENAC	0102549X	32			21	29	['Competências Organizacionais', 'Competências Individuais', 'Gestão de Competências']	BARBOSA, A. C. Q.; Rodrigues, M. A.	2
2542913266521798	Relações de trabalho e recursos humanos em busca de identidade	2005	10.1590/S0034-75902005000500010	RAE-Revista de Administracao de Empresas	00347590	45		spe	121	126	['Relações de Trabalho', 'Gestão de Recursos Humanos']	BARBOSA, A. C. Q.	1
2542913266521798	A maturidade de gestão de competências	2007	10.1590/s0034-75902007000100015	RAE. Revista de Administração de Empresas	2178938X	47		1	129	129	['Competências Organizacionais', 'Competências Individuais', 'Competence Management']	BARBOSA, A. C. Q.	1
2542913266521798	O declínio da razão ?	2007		GV Executivo. Getúlio Vargas Executivo	18068979	6		4	90	91	['Gestão Organizacional']	BARBOSA, A. C. Q.	1
2542913266521798	Utopia com os pés no chão ? A gestão das competências pela perspectiva social - experiências setoriais no Brasil	2007		O&S. Organizações & Sociedade	1413585X	14		43	57	70	['Competências Organizacionais', 'Gestão de Competências']	BARBOSA, A. C. Q.	1
2542913266521798	Monitorando a Polícia: um estudo sobre a eficácia dos processos administrativos envolvendo policiais civis na Corregedoria Geral da Bahia	2008		O&S. Organizações & Sociedade	1413585X	15		47	87	105	['Gestão da Segurança Pública']	CABRAL, S.; BARBOSA, A. C. Q.; LAZZARINI, S. G.	3
2542913266521798	Formação baseada em competências? um estudo em cursos de graduação em administração	2009	10.1590/S1678-69712009000500003	RAM. REVISTA DE ADMINISTRAÇÃO MACKENZIE (ONLINE)	16786971	10		5	28	52	['Gestão de Competências', 'Administração']	NUNES, S. C.; BARBOSA, A. C. Q.	2
2542913266521798	Limites e Possibilidades Teóricas da Articulação entre Competências Organizacionais e Individuais: : em Direção a um Novo Constructo ?	2009		BOLETIM TÉCNICO DO SENAC	0102549X	35		3	77	87	['Competências Organizacionais', 'Competências Individuais']	SCIANNI, M. A.; BARBOSA, A. C. Q.	2
2542913266521798	Cursos de Administração: Uma Análise sob o Enfoque das Competências	2009		Gestão.Org	16791827	7		3	428	446	['Competências Organizacionais', 'Competências Individuais']	NUNES, S. C.; BARBOSA, A. C. Q.; FERRAZ, D. M.	3
2542913266521798	Monitoramento de Resultados e Desempenho e Satisfação dos Usuários da Estratégia de Saúde da Família	2011		Pensar BH. Política Social	16769503	28			42	51	['Estratégia de Saúde da Família', 'Gestão Pública']	BARBOSA, A. C. Q.; SILVA, N. C.; RODRIGUES, R. B.; ROCHA, T. H.; Silva, V. A. A	5
